SYN24739	SyncUser	UserDL	SyncRequestReceived	1		User Record Synchronization [%1] responded with [%2] data to request for [%3] data from %4 for %5 in %6	(no description)
SYN24740	SyncUser	UserDL	SyncRequestReceivedNoData	1		User Record Synchronization [%1] responded with "no data found" to request for [%2] data from %3 for %4 in %5	(no description)
SYN24741	SyncUser	UserDL	SyncRequestReceivedInSync	1		User Record Synchronization [%1] responded with "already in sync" to request for [%2] data from %3 for %4 in %5	(no description)
SYN24742	SyncUser	UserDL	PushAccepted	1		User Record Synchronization [%1] accepted pushed [%2] data from %3 for %4 in %5	(no description)
SYN24809	SyncUser	UserDL	PushRejected	5		User Record Synchronization [%1] rejected pushed [%2] data from %3 for %4 in %5 because %6	(no description)
SYN24743	SyncUser	UserDL	Replicated	1		User Record Synchronization [%1] pushed [%2] data to all peers for %3 in %4	(no description)
SYN24747	SyncUser	UserDL	SyncRequestFailedNoServer	5		User Record Synchronization [%1] failed to request %2 data for %3 in %4 because no suitable server was found	(no description)
SYN24786	SyncUser	UserDL	SyncRequestSendFailed	5		User Record Synchronization [%1] failed to request %2 data for %3 in %4 because the request could not be sent	(no description)
SYN24748	SyncUser	UserDL	PushRequestFailedNoServer	5		User Record Synchronization [%1] failed to push %2 data for %3 in %4 because no suitable server was found	(no description)
SYN24787	SyncUser	UserDL	PushRequestSendFailed	5		User Record Synchronization [%1] failed to push %2 data for %3 in %4 because the request could not be sent	(no description)
SYN24744	AdminChange	UserDL	SyncDBImport	1		Imported %1 user record(s) into the local synchronization database from %2, maintaining existing Logical Auth Server names	(no description)
SYN24800	AdminChange	UserDL	SyncDBImportOverride	1		Imported %1 user record(s) into the local synchronization database from %2, overriding existing Logical Auth Server names with %3	(no description)
SYN24745	AdminChange	UserDL	SyncDBDeleteLAS	1		Deleted %1 user record(s) with Logical Auth Server %2 from the local synchronization database	(no description)
SYN24785	AdminChange	UserDL	SyncDBDeleteAll	1		Deleted all user records from the local synchronization database	(no description)
SYN24850	AdminChange	UserDL	SyncDBDeleteSpecific	1		Deleted user record with username %1 and Logical Auth Server %2 from the local synchronization database	(no description)
SYN24801	AdminChange	UserDL	SyncExport	1		Exported %1 user record(s) with LAS [%2] from %3	(no description)
SYN24776	SyncEvent	UserDL	SyncAddsDisabledMaxReached	5		User Record Synchronization disabled database addition because the database size is over the limit (%1 KB)	(no description)
SYN24777	SyncEvent	UserDL	SyncAddsDisabledDiskFull	5		User Record Synchronization disabled database addition because the disk is over %1 percent full	(no description)
SYN24778	SyncEvent	UserDL	SyncAddsEnabledDiskFreedUp	1		User Record Synchronization enabled database addition because the disk is less than %1 percent full	(no description)
SYN24779	SyncEvent	UserDL	SyncAddsEnabledRecordsDeleted	1		User Record Synchronization enabled database addition because some records were deleted	(no description)
SYN24802	SyncEvent	UserDL	SyncDatabaseUnrecoverable	10		The User Record Synchronization database is corrupted beyond recovery. Creating a new empty database.	(no description)
SYN24849	SyncEvent	UserDL	SyncAutoDelete	1		User Record Synchronization deleted %1 user records from the synchronization database that have not been accessed in %2 days.	(no description)
SYN30436	SyncEvent	UserDL	SyncDatabaseOpenFailure	10		User Record Synchronization failed to open the database.	(no description)
SYS24828	CommLayer	commlayer	ServerStart	5		User record synchronization: Starting server. Listening on port %1.	(no description)
SYS24829	CommLayer	commlayer	ServerStop	5		User record synchronization: Shutting down server.	(no description)
SYS24830	CommLayer	commlayer	AllowNode	5		User record synchronization: Server has successfully authenticated %1.	(no description)
SYS24831	CommLayer	commlayer	DeletedFile	5		User record synchronization: Deleted communication file.	(no description)
SYS24832	CommLayer	commlayer	PurgedTasks	5		User record synchronization: Purged %1 pending task(s) for %2.	(no description)
SYS24833	CommLayer	commlayer	PendingTasks	5		User record synchronization: Processing %1 pending task(s) for %2.	(no description)
SYS24834	CommLayer	commlayer	ConnectionDown	5		User record synchronization: Connnection to %1 is down, Trying to reconnect.	(no description)
SYS24835	CommLayer	commlayer	ConnectionUp	5		User record synchronization: Connection to %1 is up.	(no description)
SYS24836	CommLayer	commlayer	MigratedTasks	5		User record synchronization: Migrated %1 task(s) from %2 to %3.	(no description)
SYS24843	CommLayer	commlayer	FileFull	8		User record synchronization: The temporary storage for user record synchronization data is %1 %% full. File contents : %2. Please check network connectivity to remote servers and the configuration.	(no description)
SYS24844	CommLayer	commlayer	FileWriteFailed	8		User record synchronization: Dropped data destined for %1.	(no description)
SYS30423	CommLayer	commlayer	ServerAuthFailed	5		User record synchronization: Server %1 failed to authenticate client %2. %3	(no description)
SYS30424	CommLayer	commlayer	ServerAuthSuccess	5		User record synchronization: Server %1 successfully authenticated client %2	(no description)
SYS30425	CommLayer	commlayer	ServerVersionFailure	5		User record synchronization: Server failed to negotiate a version with client %1. Server supports the following version(s): %2. Client tried to connect with the following version(s): %3. %4	(no description)
SYS30426	CommLayer	commlayer	ServerVersionSuccess	5		User record synchronization: Server successfully negotiated version %1 with client %2.	(no description)
SYS30427	CommLayer	commlayer	ClientAuthFailed	5		User record synchronization: Client %1 failed to authenticate with server %2. %3	(no description)
SYS30428	CommLayer	commlayer	ClientAuthSuccess	5		User record synchronization: Client %1 was successfully authenticated by server %2.	(no description)
SYS30429	CommLayer	commlayer	ClientVersionSuccess	5		User record synchronization: Client %1 successfully negotiated version %2 with server %3.	(no description)
SYS30430	CommLayer	commlayer	ClientVersionFailed	5		User record synchronization: Client %1 failed to negotiate a  version with server %2. Server accepts the following versions: %3. Client supports the following versions: %4. %5	(no description)
ADM24718	AdminChange	SyncConfig	addSyncClient	1		User record synchronization client node '%1' with ip address %2 is created	(no description)
ADM24719	AdminChange	SyncConfig	removeSyncClient	1		User record synchronization client node %1 is deleted	(no description)
ADM24720	AdminChange	SyncConfig	addSyncServer	1		User record synchronization server node %1 with ip address %2 is created	(no description)
ADM24721	AdminChange	SyncConfig	removeSyncServer	1		User record synchronization server node %1 is deleted	(no description)
ADM24722	AdminChange	SyncConfig	addSyncLAS	1		LAS %1 is added to dssync configuration	(no description)
ADM24723	AdminChange	SyncConfig	removeSyncLAS	1		LAS %1 is deleted from dssync configuration	(no description)
ADM24724	AdminChange	SyncConfig	syncNodeNameChange	1		Node name is changed from %1 to %2	(no description)
ADM24725	AdminChange	SyncConfig	enableSyncServer	1		User record synchronization is enabled	(no description)
ADM24726	AdminChange	SyncConfig	disableSyncServer	1		User record synchronization is disabled	(no description)
ADM24727	AdminChange	SyncConfig	changedSyncSecret	1		Shared secret is updated	(no description)
ADM24728	AdminChange	SyncConfig	selectedSyncClient	1		This node is set to user record synchronization client	(no description)
ADM24729	AdminChange	SyncConfig	selectedSyncServer	1		This node is set to user record synchronization server	(no description)
ADM24730	AdminChange	SyncConfig	failResolveHost	1		Host name %1 cannot be resolved	(no description)
ADM24749	AdminChange	SyncConfig	missingLASMapping	1		LAS mapping for %1 is not found	(no description)
ADM24822	AdminChange	SyncConfig	setAutoDelete	1		Auto-delete inactive synchronized user records from the Cache is %1	(no description)
ADM24823	AdminChange	SyncConfig	setTrackLastAccess	1		Auto-delete idle user records from the local synchronization database is %1	(no description)
ADM30452	AdminChange	DSJam	AddConfig	1		Created new Junos Pulse connection set %1	(no description)
ADM30453	AdminChange	DSJam	EditConfig	1		Modified Junos Pulse connection set %1	(no description)
ADM30454	AdminChange	DSJam	DeleteConfig	1		Deleted Junos Pulse connection set %1	(no description)
ADM30487	AdminChange	DSJam	AddPreconfig	1		Created new Junos Pulse component set %1	(no description)
ADM30488	AdminChange	DSJam	EditPreconfig	1		Modified Junos Pulse component set %1	(no description)
ADM30489	AdminChange	DSJam	DeletePreconfig	1		Deleted Junos Pulse component set %1	(no description)
ADM30559	AdminChange	DSJam	UploadClient	1		Uploaded Junos Pulse client version %1	(no description)
ADM30560	AdminChange	DSJam	DeleteClient	1		Deleted Junos Pulse client version %1	(no description)
ADM30561	AdminChange	DSJam	ActivateClient	1		Activated Junos Pulse client version %1	(no description)
ADM30570	AdminChange	DSJam	CreateInstaller	1		Exported Junos Pulse installer configuration for component set %1	(no description)
SYS10025	SystemStatus	CacheServerMsg	StateSyncStarted	3		Started syncing state	(no description)
SYS10026	SystemStatus	CacheServerMsg	StateSyncCompleted	3		Completed syncing state (%1)	(no description)
SYS10027	SystemStatus	CacheServerMsg	StateSyncPost	3		Executing Local Invoke %1	(no description)
ADM10315	AdminChange	CacheToolMsg	ImportXMLSuccessful	1		Imported XML successfully. 	logged when an admin successfully imported xml
ADM10316	AdminChange	CacheToolMsg	ImportXMLFailed	1		Failed Importing XML: %1 	logged when an admin failed to import xml
ADM10318	AdminChange	CacheToolMsg	ExportXMLSuccessful	1		Exported XML successfully. 	logged when an admin successfully exported xml
ADM10319	AdminChange	CacheToolMsg	ExportXMLFailed	1		Failed Exporting XML. 	logged when an admin failed to export xml
NET24462	SystemStatus	NetDaemon	InternalInterfaceDown	5		%1 NIC down.	(no description)
NET24463	SystemStatus	NetDaemon	InternalInterfaceUp	5		%1 NIC up.	(no description)
NET24464	SystemStatus	NetDaemon	ExternalInterfaceDown	5		%1 NIC down.	(no description)
NET24465	SystemStatus	NetDaemon	ExternalInterfaceUp	5		%1 NIC up.	(no description)
NET24609	SystemStatus	NetDaemon	ManagementInterfaceDown	5		%1 NIC down.	(no description)
NET24610	SystemStatus	NetDaemon	ManagementInterfaceUp	5		%1 NIC up.	(no description)
NET24466	SystemStatus	NetDaemon	InternalGatewayDown	8		%1 gateway '%2' unreachable.	(no description)
NET24467	SystemStatus	NetDaemon	InternalGatewayUp	5		%1 gateway '%2' up.	(no description)
NET24468	SystemStatus	NetDaemon	ExternalGatewayDown	8		%1 gateway '%2' unreachable.	(no description)
NET24469	SystemStatus	NetDaemon	ExternalGatewayUp	5		%1 gateway '%2' up.	(no description)
NET24611	SystemStatus	NetDaemon	ManagementGatewayDown	8		%1 gateway '%2' unreachable.	(no description)
NET24612	SystemStatus	NetDaemon	ManagementGatewayUp	5		%1 gateway '%2' up.	(no description)
NET24470	SystemStatus	NetDaemon	VIPsFailedover	10	Console 	VIPs failed over to node %1, reason: %2	Logged when a VIP fails over for other reasons than admin initiated yield.
NET24471	SystemStatus	NetDaemon	VIPsActivated	1		VIPs activated on node %1 on %2, reason: %3	Logged when a node activates a VIP.
NET24472	SystemStatus	NetDaemon	VIPsDeactivated	6		VIPs deactivated on node %1 on %2, reason %3	Logged when a node deactivates a VIP.
NET24571	SystemStatus	NetDaemon	VIPsCannotYield	6		%1 cannot yield vips, reason %2	Logged when admin initiated yield cannot happen since the other node(s) are in a bad state
NET24316	SystemStatus	NetDaemon	PortConnectionStatus	8	Event 	%1%{2 got}%{!2 lost} connection	logged when a port loses link
NET24317	SystemStatus	NetDaemon	PortActiveStatus	8	Event 	%1 is now %{!2in}active	logged when a port gets link
LIC30520	License	DSLicenseServerProtoLog	MessageDroppedLargeTimeDrift	8	Event 	Message from %1 %2 dropped because of large time drift - message was apparently sent at %3	(no description)
LIC30523	License	DSLicenseServerProtoLog	ProtocolError	8	Event 	License Server Protocol Error: Code=(%1) Error="%2"	(no description)
LIC30543	License	DSLicenseServerProtoLog	ClientCurlError	8	Event 	License server low-level protocol error, server=%1, %2	(no description)
LIC30528	License	DSLicenseServerProtoLog	ClientLowLevelProtocolError	8	Event 	License server low-level protocol error, check server configuration	(no description)
LIC30496	License	DSLicenseServerProtoLog	ClientRegistrationFailure	10	Event 	Failed to register with license server %1 - %2	(no description)
LIC30497	License	DSLicenseServerProtoLog	ClientRegistrationWarning	5	Event 	Failed to register with license server %1 - %2	(no description)
LIC30498	License	DSLicenseServerProtoLog	ClientRegistrationSuccess	8	Event 	Successfully registered with license server %1 using machineid %2	(no description)
LIC30499	License	DSLicenseServerProtoLog	ClientLeaseRequestGranted	1	Event 	Leased %1 units of '%2' from %3 - reserved: %4 maximum: %5 incremental quantum: %6	(no description)
LIC30689	License	DSLicenseServerProtoLog	ClusterClientLeaseRequestGranted	1	Event 	Leased %1 units of '%2' from %3 for node %7, client name: %8 - reserved: %4 maximum: %5 incremental quantum: %6	(no description)
LIC30651	License	DSLicenseServerProtoLog	ClientAutoLeaseGranted	1	Event 	Auto-leasing granted %1 additional units of '%2'%{3 for node %3}	(no description)
LIC30844	License	DSLicenseServerProtoLog	ClientAutoLeaseGrant	1	Event 	Client '%1' was granted%{5 %5} %2 units of '%3' through auto-leasing on %4	Logged when client presents its auto-lease history to the license server
LIC30547	LicenseServer	DSLicenseServerProtoLog	ClientLeaseRequestGrantedNoChange	1	Event 	Leased %1 units of '%2' from %3 - reserved: %4 maximum: %5 incremental quantum: %6	(no description)
LIC30688	LicenseServer	DSLicenseServerProtoLog	ClusterClientLeaseRequestGrantedNoChange	1	Event 	Leased %1 units of '%2' from %3 for node %7, client name: %8 - reserved: %4 maximum: %5 incremental quantum: %6	(no description)
LIC30500	License	DSLicenseServerProtoLog	ClientLeaseRequestDenied	10	Event 	Server %1 refused lease request for feature '%2'	(no description)
LIC30600	License	DSLicenseServerProtoLog	ClientSendClusterStatus	1	Event 	Sending cluster status: clustername=%1, clusterid=%2	(no description)
LIC30601	License	DSLicenseServerProtoLog	ClientSendStandaloneStatus	1	Event 	Sending standalone status	(no description)
LIC30608	License	DSLicenseServerProtoLog	ClientClusterStatusSuccess	1	Event 	Cluster status communicated to the server successfully, cluster name=%1, cluster ID=%2	(no description)
LIC30614	License	DSLicenseServerProtoLog	ClientStandaloneStatusSuccess	1	Event 	Standalone status communicated to the server successfully	(no description)
LIC30609	License	DSLicenseServerProtoLog	ClientClusterStatusFailure	8	Event 	Cluster status could not be communicated to server.	(no description)
LIC30612	License	DSLicenseServerProtoLog	ClientClusterRemoveNodesSuccess	1	Event 	Cluster node removal communicated to the server successfully, cluster name=%1, cluster ID=%2, removed mids=[%3], not-removed mids=[%4]	(no description)
LIC30613	License	DSLicenseServerProtoLog	ClientClusterRemoveNodesFailure	8	Event 	Could not communicate node(s) removal to server.	(no description)
LIC30629	License	DSLicenseServerProtoLog	ClientProtocolVersionChanged	8	Event 	Detected change in effective license protocol version - will re-register with server %1. No admin action is needed.	(no description)
LIC30701	License	DSLicenseServerProtoLog	ClientClusterLeaseRequestFailure	8	Event 	Lease request on behalf of %1 by %2 failed: %3, status code=%4.	(no description)
LIC30529	License	DSLicenseServerProtoLog	ServerLowLevelProtocolError	8	Event 	License server low-level protocol error, check client configuration	(no description)
LIC30501	License	DSLicenseServerProtoLog	ServerRegistrationFailure	8	Event 	Rejected registration request from %1 - %2	(no description)
LIC30502	License	DSLicenseServerProtoLog	ServerRegistrationSuccess	8	Event 	Accepted registration request from %1 machineid %2	(no description)
LIC30607	License	DSLicenseServerProtoLog	ServerClusterStatusFailure	8	Event 	Failed to process cluster status request from %1 - %2	(no description)
LIC30611	License	DSLicenseServerProtoLog	ServerClusterRemoveNodesFailure	8	Event 	Failed to process cluster remove nodes request from %1 - %2	(no description)
LIC30503	License	DSLicenseServerProtoLog	ServerLeaseRequestGranted	1	Event 	Leased %1 units of '%2' to %3 - reserved %4 maximum %5 incremental quantum %6	(no description)
LIC30556	LicenseServer	DSLicenseServerProtoLog	ServerLeaseRequestNoChangeIncrement	1	Event 	Leased %1 units of '%2' to %3 - reserved %4 maximum %5 incremental quantum %6 - requested %7 	(no description)
LIC30504	License	DSLicenseServerProtoLog	ServerLeaseRequestDenied	8	Event 	Denied %1's lease request for feature '%2' - %3	(no description)
LIC30554	LicenseServer	DSLicenseServerProtoLog	ServerLeaseRequestDeniedIncrement	8	Event 	Denied %1's increment lease request of '%2' users for feature %3	(no description)
LIC30550	License	DSLicenseServerProtoLog	ServerLeaseRequest	1	Event 	Lease request (%1) received from client %2	(no description)
LIC30551	LicenseServer	DSLicenseServerProtoLog	ServerLeaseRequestIncrement	1	Event 	Lease request (%1) received from client %2	(no description)
LIC30552	License	DSLicenseServerProtoLog	ServerLeaseRequestFeature	1	Event 	Lease request (%1) received from client %2 for feature %3, requsting %4	(no description)
LIC30553	LicenseServer	DSLicenseServerProtoLog	ServerLeaseRequestFeatureIncrement	1	Event 	Lease request (%1) received from client %2 for feature %3, requsting %4	(no description)
LIC30581	License	DSLicenseServerProtoLog	ClientNotRegisteredError	5	Event 	Client has not registered with the server. This client will try to register again.	(no description)
LIC30582	License	DSLicenseServerProtoLog	ClientNotRegistered	5	Event 	Client (%1) with machine ID (%2) has not registered with the server.	(no description)
LIC30583	License	DSLicenseServerProtoLog	MidNotRegistered	5	Event 	Client (%1) has attempted to connect using machine ID (%2). This machine ID is not registered.	(no description)
LIC30635	License	DSLicenseServerProtoLog	ClientMachineidChanged	8	Event 	Client %1's machineid seems to have changed from %2 to %3, asking it to re-register	(no description)
LIC30604	License	DSLicenseServerProtoLog	ServerClientSetToStandalone	5	Event 	Client %1, %2 set to standalone	(no description)
LIC30605	License	DSLicenseServerProtoLog	ServerAddCluster	5	Event 	Cluster %1, cluster id %2 added	(no description)
LIC30606	License	DSLicenseServerProtoLog	ServerClientAddedToCluster	5	Event 	Client %1 added to cluster %2, cluster id %3	(no description)
LIC30586	LicenseServer	DSLicenseServerProtoLog	ServerClientPasswordMismatch	8	Event 	Client %1 password mismatch.	(no description)
LIC30690	LicenseServer	DSLicenseServerProtoLog	ServerClusterLeaseRequestPasswordMismatch	8	Event 	Lease request (%1) from client %2 on behalf of client %3 ignored because of password mismatch.	(no description)
LIC30692	LicenseServer	DSLicenseServerProtoLog	ServerClusterLeaseRequestNoClient	8	Event 	Lease request (%1) from client %2 on behalf of client %3 ignored: client does not exist.	(no description)
LIC30693	LicenseServer	DSLicenseServerProtoLog	ServerClusterLeaseRequestClientNotInCluster	8	Event 	Lease request (%1) from client %2 (cid=%3) on behalf of client %4 (cid=%5) ignored: client not in requester's cluster.	(no description)
LIC30630	License	DSLicenseServerProtoLog	ServerSurrenderStatus	5	Event 	Client %1 has %2 license: %3 key: %4	(no description)
LIC30632	License	DSLicenseServerProtoLog	ClientSurrenderStatus	5	Event 	Client %1 %{2 %2} has %3 license: %4 key: '%5' %6 server %7 	(no description)
SYS10075	SystemStatus	Monitor	CacheReadError	6		1 %	(no description)
SYS10306	SystemStatus	Monitor	StartService	6		Starting services: %1	Process is started
SYS10076	SystemStatus	Monitor	DeadChild	6		found process %1 dead: %2	(no description)
SYS10077	SystemStatus	Monitor	ErrorPIPE	6		1 %	(no description)
SYS10078	SystemStatus	Monitor	ErrorFORK	6		1 %	(no description)
SYS10079	SystemStatus	Monitor	ErrorDUP	6		1 %	(no description)
SYS10080	SystemStatus	Monitor	ErrorFCTL	6		1 %	(no description)
SYS10081	SystemStatus	Monitor	ErrorCHROOT	6		%1 %2	(no description)
SYS10082	SystemStatus	Monitor	ErrorSETUID	6		%1 %2	(no description)
SYS10083	SystemStatus	Monitor	ErrorSETGID	6		1 %	(no description)
SYS10084	SystemStatus	Monitor	ErrorSETGROUPS	6		1 %	(no description)
SYS10085	SystemStatus	Monitor	ErrorEXEC	6		%1 %2 %3	(no description)
SYS10086	SystemStatus	Monitor	ChildOutput	6		1 %	(no description)
ERR24544	SystemError	DSUpgradeCockpit	HitsUpgradeFailed	5		The hits statistics file failed to upgrade because it was corrupted. The hits statistics will be reset.	Indicates that the hits.rrd was corrupt in the rollback version
ADM23493	AdminChange	DSLogXMLExpImp	InvalidFramework	1		Could not Initialized Export-Import Framework with config file '%1'	logged when Export Import framework could not get initialized
ADM23489	AdminChange	DSLogXMLExpImp	ImportXMLSuccessful	1		Imported XML successfully form file '%1'. 	logged when an admin successfully imported xml
ADM23490	AdminChange	DSLogXMLExpImp	ImportXMLFailed	1		Failed Importing XML: %1 	logged when an admin failed to import xml
ADM23491	AdminChange	DSLogXMLExpImp	ExportXMLSuccessful	1		Exported XML successfully into file '%1'. 	logged when an admin successfully exported xml
ADM23492	AdminChange	DSLogXMLExpImp	ExportXMLFailed	1		Failed Exporting XML. 	logged when an admin failed to export xml
ADM22905	AdminChange	PushConfig	PushConfigFailed	1		Receive configuration from %1 failed: %2.	(no description)
ADM22906	AdminChange	PushConfig	PushConfigSucceeded	1		Push config to %1 succeeded %2.	(no description)
ADM22907	AdminChange	PushConfig	PushConfigReceived	1		Installed configuration pushed from %1 %2.	(no description)
ADM22908	AdminChange	PushConfig	InternalError	1		Push config internal error %1.	(no description)
ADM23416	AdminChange	PushConfig	RemoteConnectionFailed	1		Push config remote connection to %1 failed.	(no description)
ADM24211	AdminChange	PushConfig	ExportFailed	1		Failed to export local configuration during push config.	(no description)
ADM24212	AdminChange	PushConfig	ImportFailed	1		Failed to import configuration from %1 during push config.	(no description)
ADM24398	AdminChange	PushConfig	AddTarget	1		Added new target '%1' (url=%2) for Push Config.	Logged when a new target is created for use with push configuration. 1st param is target name and 2nd is the url
ADM24399	AdminChange	PushConfig	RemoveTarget	1		Target '%1' (url=%2) removed from list of targets configured for Push Config.	Logged when a target is deleted from push configuration. 1st param is target name and 2nd is the url
ADM24400	AdminChange	PushConfig	UpdateTarget	1		Push Config Target '%1' (url=%2) has been modified.	Logged when a target is modified in push configuration. 1st param is target name and 2nd is the url
ADM24401	AdminChange	PushConfig	AddJob	1		Added job '%1' for Push Config.	Logged when a new push config job is added. 1st param is job name
ADM24402	AdminChange	PushConfig	RemoveJob	1		Removed Push Config job '%1'.	Logged when a push config job is deleted. 1st param is job name
ADM24403	AdminChange	PushConfig	AcceptPush	1		Allow this device to accept pushed configuration.	Logged when a admin modifies a flag that allows this IVE to accept configuration pushed from other IVEs.
ADM24404	AdminChange	PushConfig	DonotAcceptPush	1		Do not allow this device to accept pushed configuration.	Logged when a admin modifies a flag that allows this IVE to accept configuration pushed from other IVEs.
ADM24405	AdminChange	PushConfig	StartPush	1		Starting push of %1 configuration to target '%2' (url=%3) as part of job '%4'.	Logged when a push operation is started. %1 denotes whether selected or entire config is pushed. %2 is target name. %3 is target's url. %4 is job name used to track the push operation
ADM24406	AdminChange	PushConfig	PushFinished	1		Push of %1 configuration to target '%2' (url=%3) as part of job '%4' finished. Result=%5	Logged when a push operation is started. %1 denotes whether selected or entire config is pushed. %2 is target name. %3 is target's url. %4 is job name used to track the push operation. 5 is result of operation, success or failure. In case of failure there is a reason
ADM30754	AdminChange	PushConfig	ServerCertValidationFailed	1		Push config server certificate verification of %1 failed.	(no description)
ADM30755	AdminChange	PushConfig	ServerCertValidationSucceeded	1		Push config server certificate verification of %1 succeeded.	(no description)
ADM30819	AdminChange	PushConfig	TargetCertValidation	1		Push config target server certificate validation is %1.	(no description)
DMI24507	DMIAgentStatus	DMIAgent	Connected	1		Outbound DMI Agent connected to host: %1, port: %2.	(no description)
DMI24508	DMIAgentStatus	DMIAgent	ConnectionFailed	1		Outbound DMI Agent failed to connect to host: %1, port: %2.	(no description)
DMI24509	DMIAgentStatus	DMIAgent	ConnectionTimedOut	1		Outbound DMI Agent's connection timed out at host: %1, port: %2.	(no description)
DMI24505	DMIAgentStatus	DMIAgent	LostConnection	1		Outbound DMI Agent lost connection at host: %1, port: %2.	(no description)
DMI24606	DMIAgentStatus	DMIAgent	RecvNetconfRPC	1		Received Netconf RPC request: %1.	(no description)
SYS30719	SystemStatus	DebugMsg	NodeMonitoringChanged	1		Node monitoring is now turned %1	Logged when node monitoring is turned on/off
ERR24338	SystemError	LiveUpdate	ImportErrorSchema	8		Unable to import current virus signatures list. Reason: XML schema violation - '%1'.	(no description)
SYS24339	SystemStatus	LiveUpdate	ImportSuccess	1		The current %1 imported successfully.	(no description)
SYS24350	SystemStatus	LiveUpdate	ImportSuccessNoChange	1		No change detected in the %1 - using existing version.	(no description)
SYS24351	SystemError	LiveUpdate	ImportErrorCrypto	8		Unable to import current %1. Reason: %2.	(no description)
ERR24746	SystemError	LiveUpdate	DownloadFailedUnauthorized	8		Unable to download current %1 from '%2'. Reason: Invalid credentials  - '%3'.	(no description)
ERR24340	SystemError	LiveUpdate	DownloadInvalidResponse	8		Unable to download current %1 from '%2'. Reason: invalid server response - '%3'.	(no description)
ERR24341	SystemError	LiveUpdate	DownloadError	8		Unable to download current %1 from '%2'. Reason: %3	(no description)
ERR24342	SystemError	LiveUpdate	DownloadErrorTmpFile	8		Unable to download current %1 from '%3'. Reason: unable to create temp file '%2'.	(no description)
SYS24343	SystemStatus	LiveUpdate	DownloadSuccess	1		The current %1 downloaded successfully from '%2'	(no description)
SYS24344	SystemStatus	LiveUpdate	DownloadSuccessNoAvail	1		No new %1 available from '%2'.	(no description)
ADM24345	AdminChange	LiveUpdate	ConfigEnabled	1		Auto-update of %1 enabled - frequency='%2', url='%3'	(no description)
ADM24346	AdminChange	LiveUpdate	ConfigDisabled	1		Auto-update of %1 disabled.	(no description)
ADM24349	AdminChange	LiveUpdate	ConfigChanged	1		Auto-update parameters for %1 changed - url='%3', uid='%4', interval='%2', password=<not logged>	(no description)
ADM30420	AdminChange	LiveUpdate	ProxyEnabled	1		Proxy settings for Auto-update of %1 enabled - address='%2', port='%3', uid='%4', password=<not logged>	(no description)
ADM30421	AdminChange	LiveUpdate	ProxyDisabled	1		Proxy settings for Auto-update of %1 disabled.	(no description)
ADM30422	AdminChange	LiveUpdate	ProxyChanged	1		Proxy settings for Auto-update of %1 changed - address='%2', port='%3', uid='%4', password=<not logged>	(no description)
EAS24458	EaServer	EaServer	SystemEvent	1	WELF 	1 %	(no description)
SYS24628	SystemStatus	SysmonitorMsg	LongLivedOrphanKilled	5		Long-lived orphan (parent pid=1) process '%1' with pid '%2' killed 	(no description)
FDE24640	SystemError	DSFederate	DatabaseOpenFailed	10	WELF 	Failed to open IF-MAP database; all data was lost	IF-MAP database couldn't be opened
FDE24641	SystemError	DSFederate	ReinitDatabase	10	WELF 	Reinitialized IF-MAP database; all data was lost	Removed an IF-MAP database that couldn't be opened and made another one
FDE24824	SystemError	DSFederate	DatabaseError	8	WELF 	Internal error on IF-MAP database: %1: %2	
FDE24655	SystemError	DSFederate	UnrecognizedClient	5	WELF 	Received IF-MAP request from unrecognized client at IP %1	random client tried IF-MAP
FDE24713	IfmapServer	DSFederate	ConnectedToReplica	1	WELF 	Made outbound connection to IF-MAP replica "%1" (%2)	Initiated an IF-MAP connection
FDE24714	SystemError	DSFederate	FailedToConnectToReplica	5	WELF 	Failed to connect to IF-MAP replica "%1" (%2): %3	Attempted an IF-MAP connection but it failed
FDE24717	SystemError	DSFederate	LostConnectionToReplica	5	WELF 	Lost outbound connection to IF-MAP replica "%1" (%2): %3	Got a gsoap error
FDE24678	SystemError	DSFederate	ReplicaSentIfmapError	5	WELF 	Error from replica IF-MAP server "%1" (%2): errorCode "%3", errorString "%4", name "%5"	IF-MAP server reported an error
FDE24664	IfmapServer	DSFederate	ClientConnected	1	WELF 	IF-MAP client "%1" (%2) connected	Accepted an IF-MAP connection
FDE24676	IfmapServer	DSFederate	ReplicaConnected	1	WELF 	IF-MAP replica "%1" (%2) made inbound connection	Accepted an IF-MAP connection
FDE24665	IfmapServer	DSFederate	LostClientConnection	1	WELF 	IF-MAP client "%1" (%2) disconnected	Lost an IF-MAP connection
FDE24677	IfmapServer	DSFederate	LostReplicaConnection	1	WELF 	IF-MAP replica "%1" (%2) ended inbound connection	Lost an IF-MAP connection
FDE24715	IfmapServer	DSFederate	ActiveActiveClusterCantBeIfmapServer	5	WELF 	This device is a member of an active-active cluster, so its IF-MAP server is disabled	
FDE24716	IfmapServer	DSFederate	DisabledClusterNodeCantBeIfmapServer	5	WELF 	IF-MAP request received by a node whose IF-MAP server is disabled	
FDE24762	IfmapServerTrace	DSFederate	TraceRequest	1	WELF 	Received IF-MAP request from client %1: %2	received an IF-MAP response
FDE24763	IfmapServerTrace	DSFederate	TraceResponse	1	WELF 	Sent IF-MAP response to client %1: %2	sent an IF-MAP response
